boutique,code_postal,client_anciennete,frequence_visites,captation,causes_achats,produit_prefere,produits_moins_connus,client_internet,volonte_boutique_proche,lat,lon,lat_boutique,lon_boutique
Bayonne,64100,Depuis quelques annees,exceptionelle,par hasard en passant devant,pour me faire plaisir,Autres,Je ne sais pas,Non,sans_avis,43.48437155,-1.4718677782037943,43.4945144,-1.4736657
Bayonne,64121,Depuis quelques annees,exceptionelle,par hasard en passant devant; bouche a oreille,pour me faire plaisir; pour regaler ma famille,Mouchous,Je ne sais pas,Non,oui,43.3731397,-0.3555589858029637,43.4945144,-1.4736657
Bayonne,40230,C’est une de mes premieres visites,exceptionelle,bouche a oreille,pour faire un cadeau,Mouchous,Je ne sais pas,Non,sans_avis,43.65315855,-1.2640493404708346,43.4945144,-1.4736657
Bayonne,64100,Depuis quelques annees,exceptionelle,bouche a oreille,pour faire un cadeau,Chocolat,Je ne sais pas,Non,sans_avis,43.48437155,-1.4718677782037943,43.4945144,-1.4736657
Bayonne,64100,Depuis quelques annees,exceptionelle,par hasard en passant devant,pour me faire plaisir; pour regaler ma famille; pour faire un cadeau,Mouchous,Je ne sais pas,Non,sans_avis,43.48437155,-1.4718677782037943,43.4945144,-1.4736657
Bayonne,33440,C’est une de mes premieres visites,premiere_fois,bouche a oreille,pour me faire plaisir; pour regaler ma famille,sans_avis,Je ne sais pas,Non,sans_avis,44.9608306,-0.5002849228160708,43.4945144,-1.4736657
St Jean,87600,Depuis quelques annees,exceptionelle,par hasard en passant devant,pour me faire plaisir; pour faire un cadeau,Mouchous,Je ne sais pas,oui,oui,45.81226851935484,0.8127299129032258,43.6650391,1.5039252
St Jean,31520,Depuis quelques annees,exceptionelle,par hasard en passant devant,pour me faire plaisir; pour regaler ma famille; pour faire un cadeau,Mouchous,Je ne sais pas,Non,oui,43.54435163333333,1.4811088217948718,43.6650391,1.5039252
St Jean,33450,Depuis quelques annees,exceptionelle,"avec vos parents, votre famille",pour faire un cadeau,Kanougas,Je ne sais pas,Non,Non,36.923163,34.8863473,43.6650391,1.5039252
St Jean,64310,Depuis quelques annees,exceptionelle,bouche a oreille,pour faire un cadeau; quand je reçois du monde ou quand je suis invitee,Autres,Autres,Non,sans_avis,43.34008051328125,-1.59201581875,43.6650391,1.5039252
St Jean,64500,Depuis quelques annees,regulier,par hasard en passant devant; bouche a oreille,pour me faire plaisir,Autres,Autres,Non,sans_avis,43.38886685,-1.6381793651234804,43.6650391,1.5039252
St Jean,64122,Depuis quelques annees,regulier,bouche a oreille,pour me faire plaisir; pour regaler ma famille,Autres,Autres,Non,sans_avis,43.36781597432432,-1.70349487027027,43.6650391,1.5039252
St Jean,75008,Depuis quelques annees,exceptionelle,"avec vos parents, votre famille",pour me faire plaisir; pour regaler ma famille; pour faire un cadeau; quand je reçois du monde ou quand je suis invitee,Autres,Je ne sais pas,Non,oui,48.87231454822064,2.3109288987544483,43.6650391,1.5039252
St Jean,64500,Depuis quelques annees,exceptionelle,"avec vos parents, votre famille",pour faire un cadeau,Autres,Autres,Non,sans_avis,43.38886685,-1.6381793651234804,43.6650391,1.5039252
St Jean,64500,Depuis quelques annees,regulier,"avec vos parents, votre famille",pour me faire plaisir; pour regaler ma famille; pour faire un cadeau; quand je reçois du monde ou quand je suis invitee,Chocolat,Je ne sais pas,Non,sans_avis,43.38886685,-1.6381793651234804,43.6650391,1.5039252
St Jean,94300,Depuis quelques annees,exceptionelle,par hasard en passant devant,pour me faire plaisir; pour regaler ma famille; pour faire un cadeau,Autres,Je ne sais pas,Non,sans_avis,48.847222470921984,2.4351529269503547,43.6650391,1.5039252
St Jean,57000,C’est une de mes premieres visites,premiere_fois,par hasard en passant devant,pour me faire plaisir,sans_avis,Je ne sais pas,Non,sans_avis,3.064509692857143,101.68649413392858,43.6650391,1.5039252
St Jean,64500,Depuis quelques annees,regulier,par hasard en passant devant,pour me faire plaisir; pour regaler ma famille; pour faire un cadeau; quand je reçois du monde ou quand je suis invitee,Autres,Je ne sais pas,oui,sans_avis,43.38886685,-1.6381793651234804,43.6650391,1.5039252
St Jean,78910,Depuis quelques annees,exceptionelle,par hasard en passant devant,pour me faire plaisir; pour regaler ma famille; pour faire un cadeau,Gateau basque,Autres,Non,oui,48.833168025252526,1.7068453747474748,43.6650391,1.5039252
St Jean,57155,C’est une de mes premieres visites,premiere_fois,par hasard en passant devant,pour me faire plaisir,sans_avis,Je ne sais pas,Non,sans_avis,49.06096612222222,6.155648022222223,43.6650391,1.5039252
St Jean,64500,Depuis quelques annees,regulier,par hasard en passant devant,pour me faire plaisir; pour faire un cadeau,Kanougas,Autres,Non,sans_avis,43.38886685,-1.6381793651234804,43.6650391,1.5039252
St Jean,31270,Depuis quelques annees,exceptionelle,bouche a oreille,pour me faire plaisir; pour regaler ma famille; pour faire un cadeau,Gateau basque,Je ne sais pas,Non,Non,43.5268253012987,1.3401126623376622,43.6650391,1.5039252
St Jean,33200,Depuis quelques annees,regulier,"avec vos parents, votre famille",pour me faire plaisir; pour regaler ma famille; pour faire un cadeau; quand je reçois du monde ou quand je suis invitee,Autres,Autres,Non,sans_avis,44.85388025,-0.6166134547299993,43.6650391,1.5039252
St Jean,31700,Depuis quelques annees,regulier,par hasard en passant devant,pour me faire plaisir; pour regaler ma famille,Autres,Je ne sais pas,Non,oui,43.66738530000001,1.2788503505581552,43.6650391,1.5039252
St Jean,64500,Depuis quelques annees,regulier,"avec vos parents, votre famille",pour me faire plaisir; pour regaler ma famille; pour faire un cadeau,Gateau basque,Espelines,Non,sans_avis,43.38886685,-1.6381793651234804,43.6650391,1.5039252
St Jean,Canada,Depuis toujours,exceptionelle,"avec vos parents, votre famille",pour me faire plaisir,Gateau basque,Je ne sais pas,Non,sans_avis,61.0666922,-107.991707,43.6650391,1.5039252
St Jean,31000,Depuis quelques annees,exceptionelle,par hasard en passant devant; bouche a oreille,pour me faire plaisir; pour faire un cadeau,Gateau basque,Je ne sais pas,Non,Non,43.609557277329976,1.4416127420654912,43.6650391,1.5039252
St Jean,13200,C’est une de mes premieres visites,premiere_fois,Location de vacances,pour me faire plaisir,sans_avis,Je ne sais pas,Non,sans_avis,23.10525595,-82.3827193,43.6650391,1.5039252
St Jean,31000,Depuis toujours,exceptionelle,"avec vos parents, votre famille",pour me faire plaisir; pour faire un cadeau; quand je reçois du monde ou quand je suis invitee,Gateau basque,Je ne sais pas,Non,oui,43.609557277329976,1.4416127420654912,43.6650391,1.5039252
St Jean,64500,Depuis toujours,regulier,"avec vos parents, votre famille",quand je reçois du monde ou quand je suis invitee,Autres,Je ne sais pas,oui,sans_avis,43.38886685,-1.6381793651234804,43.6650391,1.5039252
St Jean,64500,Depuis quelques annees,regulier,bouche a oreille,pour me faire plaisir; pour regaler ma famille; pour faire un cadeau; quand je reçois du monde ou quand je suis invitee,Autres,Je ne sais pas,Non,sans_avis,43.38886685,-1.6381793651234804,43.6650391,1.5039252
St Jean,94140,Depuis quelques annees,regulier,par hasard en passant devant,pour me faire plaisir; pour regaler ma famille; pour faire un cadeau; quand je reçois du monde ou quand je suis invitee,Autres,Gateau de voyage,Non,sans_avis,48.80416173,2.418357081666666,43.6650391,1.5039252
St Jean,64500,Depuis toujours,regulier,"avec vos parents, votre famille",pour me faire plaisir; pour regaler ma famille,Autres,Autres,Non,sans_avis,43.38886685,-1.6381793651234804,43.6650391,1.5039252
St Jean,64122,Depuis quelques annees,exceptionelle,"avec vos parents, votre famille",pour me faire plaisir; pour regaler ma famille; pour faire un cadeau; quand je reçois du monde ou quand je suis invitee,Mouchous,Je ne sais pas,Non,sans_avis,43.36781597432432,-1.70349487027027,43.6650391,1.5039252
St Jean,64122,Depuis quelques annees,exceptionelle,"avec vos parents, votre famille",pour me faire plaisir; pour regaler ma famille; pour faire un cadeau,Autres,Je ne sais pas,Non,sans_avis,43.36781597432432,-1.70349487027027,43.6650391,1.5039252
St Jean,38100,C’est une de mes premieres visites,exceptionelle,sur un guide,pour me faire plaisir,sans_avis,Je ne sais pas,Non,sans_avis,45.17460952699244,5.734007253694008,43.6650391,1.5039252
St Jean,40130,Depuis toujours,exceptionelle,par hasard en passant devant,pour me faire plaisir; pour regaler ma famille; pour faire un cadeau,Mouchous,Je ne sais pas,Non,sans_avis,43.64577032794118,-1.4353693029411765,43.6650391,1.5039252
St Jean,93370,Depuis quelques annees,exceptionelle,par hasard en passant devant,pour me faire plaisir,Gateau basque,Je ne sais pas,Non,sans_avis,48.89992560909091,2.5689043363636364,43.6650391,1.5039252
St Jean,93370,Depuis quelques annees,exceptionelle,par hasard en passant devant; Sur un salon,pour me faire plaisir; pour regaler ma famille; pour faire un cadeau,Gateau basque,Je ne sais pas,Non,sans_avis,48.89992560909091,2.5689043363636364,43.6650391,1.5039252
St Jean,Espagne,Depuis quelques annees,exceptionelle,par hasard en passant devant,pour me faire plaisir; pour regaler ma famille,Autres,Je ne sais pas,Non,sans_avis,39.3260685,-4.8379791,43.6650391,1.5039252
St Jean,64000,Depuis quelques annees,exceptionelle,"avec vos parents, votre famille",pour me faire plaisir; pour regaler ma famille; pour faire un cadeau,Gateau basque,Je ne sais pas,Non,oui,43.3221107,-0.3393329323485784,43.6650391,1.5039252
St Jean,64500,Depuis toujours,regulier,"avec vos parents, votre famille",pour me faire plaisir; pour regaler ma famille; pour faire un cadeau,Autres,Je ne sais pas,Non,sans_avis,43.38886685,-1.6381793651234804,43.6650391,1.5039252
St Jean,64500,Depuis toujours,regulier,"avec vos parents, votre famille",pour me faire plaisir; pour regaler ma famille; pour faire un cadeau; quand je reçois du monde ou quand je suis invitee,Autres,Je ne sais pas,Non,sans_avis,43.38886685,-1.6381793651234804,43.6650391,1.5039252
St Jean,63130,C’est une de mes premieres visites,exceptionelle,bouche a oreille,pour me faire plaisir; pour regaler ma famille,sans_avis,Je ne sais pas,Non,Non,45.75968494791667,3.04702889375,43.6650391,1.5039252
St Jean,34590,Depuis quelques annees,exceptionelle,bouche a oreille,pour me faire plaisir; pour regaler ma famille,Gateau basque,Je ne sais pas,Non,Non,41.0654321,28.35670883279095,43.6650391,1.5039252
St Jean,64500,Depuis toujours,regulier,"avec vos parents, votre famille",pour regaler ma famille; pour faire un cadeau,Mouchous,Espelines,Non,sans_avis,43.38886685,-1.6381793651234804,43.6650391,1.5039252
St Jean,64500,Depuis toujours,regulier,bouche a oreille,pour me faire plaisir; pour regaler ma famille; pour faire un cadeau; quand je reçois du monde ou quand je suis invitee,Autres,Je ne sais pas,Non,sans_avis,43.38886685,-1.6381793651234804,43.6650391,1.5039252
St Jean,64210,Depuis toujours,exceptionelle,"avec vos parents, votre famille",pour me faire plaisir; pour regaler ma famille; pour faire un cadeau,Autres,Je ne sais pas,Non,sans_avis,43.43763507096019,-1.5853114421545669,43.6650391,1.5039252
St Jean,31270,Depuis quelques annees,exceptionelle,par hasard en passant devant,pour me faire plaisir; pour regaler ma famille; pour faire un cadeau,Autres,Je ne sais pas,Non,Non,43.5268253012987,1.3401126623376622,43.6650391,1.5039252
St Jean,78160,Depuis toujours,exceptionelle,"avec vos parents, votre famille",pour me faire plaisir; pour faire un cadeau,Autres,Je ne sais pas,Non,oui,48.86604205,2.090977673647972,43.6650391,1.5039252
St Jean,73000,C’est une de mes premieres visites,premiere_fois,par hasard en passant devant,pour faire un cadeau,sans_avis,Je ne sais pas,Non,sans_avis,45.57350915399568,5.9193928709503245,43.6650391,1.5039252
St Jean,34070,C’est une de mes premieres visites,premiere_fois,par hasard en passant devant,pour me faire plaisir; pour faire un cadeau,sans_avis,Je ne sais pas,Non,sans_avis,41.08460795,28.928838399575618,43.6650391,1.5039252
St Jean,75015,C’est une de mes premieres visites,premiere_fois,par hasard en passant devant,pour faire un cadeau,sans_avis,Je ne sais pas,Non,sans_avis,48.84006768146342,2.296528706666667,43.6650391,1.5039252
St Jean,64290,Depuis toujours,exceptionelle,par hasard en passant devant,pour me faire plaisir,Autres,Je ne sais pas,Non,sans_avis,43.23375673333333,-0.5144577,43.6650391,1.5039252
St Jean,94300,C’est une de mes premieres visites,premiere_fois,par hasard en passant devant,pour me faire plaisir,sans_avis,Je ne sais pas,Non,sans_avis,48.847222470921984,2.4351529269503547,43.6650391,1.5039252
St Jean,33700,Depuis quelques annees,exceptionelle,"avec vos parents, votre famille",pour faire un cadeau,Autres,Je ne sais pas,Non,sans_avis,44.831305400000005,-0.679448433707023,43.6650391,1.5039252
St Jean,64500,Depuis quelques annees,regulier,bouche a oreille,quand je reçois du monde ou quand je suis invitee,Gateau basque,Gateau basque aux agrumes,Non,sans_avis,43.38886685,-1.6381793651234804,43.6650391,1.5039252
St Jean,34500,C’est une de mes premieres visites,premiere_fois,bouche a oreille,pour me faire plaisir,sans_avis,Je ne sais pas,Non,sans_avis,36.37415,127.47432775,43.6650391,1.5039252
St Jean,33400,C’est une de mes premieres visites,exceptionelle,par hasard en passant devant,pour me faire plaisir; pour faire un cadeau,Chocolat,Je ne sais pas,Non,sans_avis,44.8059703,-0.5892206809685444,43.6650391,1.5039252
St Jean,94360,Depuis quelques annees,exceptionelle,bouche a oreille,pour faire un cadeau,Gateau basque,Je ne sais pas,Non,Non,48.9713727,12.679953261468658,43.6650391,1.5039252
St Jean,64230,Depuis quelques annees,exceptionelle,par hasard en passant devant,pour me faire plaisir; pour regaler ma famille; pour faire un cadeau,Gateau basque,Je ne sais pas,Non,sans_avis,43.379004300000005,-0.4470900283862498,43.6650391,1.5039252
Biarritz,64500,Depuis quelques annees,regulier,bouche a oreille,pour me faire plaisir,Autres,Je ne sais pas,Non,sans_avis,43.38886685,-1.6381793651234804,43.47114375,-1.552726590666314
Biarritz,64200,Depuis quelques annees,regulier,bouche a oreille,pour regaler ma famille,Autres,Je ne sais pas,Non,sans_avis,43.47642489353933,-1.5518984025280895,43.47114375,-1.552726590666314
Biarritz,64200,Depuis toujours,exceptionelle,"avec vos parents, votre famille",pour me faire plaisir; quand je reçois du monde ou quand je suis invitee,Gateau basque,Je ne sais pas,Non,sans_avis,43.47642489353933,-1.5518984025280895,43.47114375,-1.552726590666314
Biarritz,63100,Depuis quelques annees,exceptionelle,par hasard en passant devant,pour me faire plaisir; pour regaler ma famille; pour faire un cadeau; quand je reçois du monde ou quand je suis invitee,Gateau basque,Je ne sais pas,oui,oui,42.8510389,13.617026260827368,43.47114375,-1.552726590666314
Biarritz,64200,Depuis toujours,regulier,"avec vos parents, votre famille",pour me faire plaisir; pour regaler ma famille; pour faire un cadeau,Autres,Je ne sais pas,Non,sans_avis,43.47642489353933,-1.5518984025280895,43.47114375,-1.552726590666314
Biarritz,64800,Depuis quelques annees,exceptionelle,bouche a oreille,pour me faire plaisir,Gateau basque,Je ne sais pas,Non,sans_avis,43.17103150864197,-0.254386061728395,43.47114375,-1.552726590666314
Biarritz,38280,Depuis quelques annees,exceptionelle,par hasard en passant devant,pour me faire plaisir; pour regaler ma famille; pour faire un cadeau,Gateau basque,Je ne sais pas,Non,oui,45.78132391052632,5.118989536842106,43.47114375,-1.552726590666314
Biarritz,87350,C’est une de mes premieres visites,premiere_fois,bouche a oreille,pour me faire plaisir,sans_avis,Je ne sais pas,Non,sans_avis,45.83307631428571,1.3030873,43.47114375,-1.552726590666314
Biarritz,63000,Depuis quelques annees,exceptionelle,par hasard en passant devant,pour me faire plaisir; pour regaler ma famille; pour faire un cadeau,Autres,Je ne sais pas,Non,oui,50.0323409,36.3567046,43.47114375,-1.552726590666314
Biarritz,63000,Depuis quelques annees,premiere_fois,bouche a oreille,pour me faire plaisir; pour regaler ma famille; pour faire un cadeau,Kanougas,Je ne sais pas,Non,oui,50.0323409,36.3567046,43.47114375,-1.552726590666314
Biarritz,64100,Depuis toujours,exceptionelle,bouche a oreille,pour me faire plaisir; pour regaler ma famille; pour faire un cadeau,Kanougas,Je ne sais pas,Non,sans_avis,43.48437155,-1.4718677782037943,43.47114375,-1.552726590666314
Biarritz,64200,Depuis toujours,regulier,bouche a oreille,pour me faire plaisir; pour regaler ma famille; quand je reçois du monde ou quand je suis invitee,Autres,Espelines,Non,sans_avis,43.47642489353933,-1.5518984025280895,43.47114375,-1.552726590666314
Biarritz,31000,Depuis quelques annees,exceptionelle,bouche a oreille,pour me faire plaisir,Gateau basque,Je ne sais pas,Non,sans_avis,43.609557277329976,1.4416127420654912,43.47114375,-1.552726590666314
Biarritz,64210,Depuis quelques annees,exceptionelle,bouche a oreille,pour me faire plaisir; quand je reçois du monde ou quand je suis invitee,Gateau basque,Je ne sais pas,Non,sans_avis,43.43763507096019,-1.5853114421545669,43.47114375,-1.552726590666314
